racism,sexism,normal,user_id
0.0,0.000636213258684311,0.0024176103830003816,2105021
0.0,0.0,0.00012724265173686222,3236121
0.0,0.0,0.00012724265173686222,8018342
0.0,0.0,0.00025448530347372444,8532872
0.0,0.0,0.000636213258684311,9444022
0.0,0.00012724265173686222,0.00012724265173686222,9444712
0.0,0.0,0.00012724265173686222,9609622
0.0,0.0,0.00012724265173686222,9792842
0.0,0.0,0.0008906985621580354,12201452
0.0,0.00025448530347372444,0.0008906985621580354,12385682
0.0,0.0,0.000636213258684311,13005572
0.0,0.0,0.00012724265173686222,13207852
0.0,0.00012724265173686222,0.00012724265173686222,13377442
0.00012724265173686222,0.08576154727064512,0.27204478941341137,13857342
0.0,0.00012724265173686222,0.00012724265173686222,14451059
0.0,0.0,0.0005089706069474489,14473703
0.0,0.0,0.00012724265173686222,14522298
0.0,0.0,0.00012724265173686222,14567099
0.0,0.0,0.00012724265173686222,14707553
0.0,0.00012724265173686222,0.00012724265173686222,14711982
0.0,0.0,0.000636213258684311,14770241
0.0,0.00012724265173686222,0.000636213258684311,14861476
0.0,0.0,0.00012724265173686222,15037961
0.0,0.0,0.00012724265173686222,15054967
0.0,0.0005089706069474489,0.0015269118208423465,15641984
0.0,0.0,0.00012724265173686222,15686545
0.0,0.00012724265173686222,0.00012724265173686222,15902589
0.0,0.0,0.00012724265173686222,15929162
0.0,0.00012724265173686222,0.00012724265173686222,16237972
0.0,0.0,0.00012724265173686222,16329558
0.0,0.0,0.00012724265173686222,16356699
0.0,0.0,0.00012724265173686222,16497375
0.0,0.0,0.00012724265173686222,16896391
0.0,0.0,0.00012724265173686222,16947907
0.0,0.00025448530347372444,0.00025448530347372444,17021576
0.0,0.00025448530347372444,0.0005089706069474489,17227586
0.0,0.000636213258684311,0.0017813971243160708,17263897
0.0,0.0,0.00012724265173686222,17569860
0.0,0.0,0.00012724265173686222,17959710
0.0,0.0005089706069474489,0.0005089706069474489,18096229
0.0,0.0,0.00038172795521058657,18133726
0.0,0.0,0.00012724265173686222,18889369
0.0,0.0,0.00012724265173686222,18933150
0.0,0.0,0.00012724265173686222,19178668
0.0,0.0,0.00012724265173686222,19331073
0.0,0.00025448530347372444,0.00012724265173686222,19440175
0.0,0.0,0.00012724265173686222,19580931
0.0,0.0,0.00012724265173686222,19660722
0.0,0.0,0.00012724265173686222,19683633
0.0,0.00025448530347372444,0.00012724265173686222,19707925
0.0,0.0,0.00012724265173686222,19777438
0.0,0.0,0.00012724265173686222,19898890
0.0,0.00012724265173686222,0.00012724265173686222,20051851
0.0,0.0,0.00025448530347372444,20569411
0.0,0.00025448530347372444,0.0010179412138948977,20644420
0.0,0.0,0.00012724265173686222,20731075
0.0,0.0,0.00012724265173686222,20908942
0.0,0.0,0.00012724265173686222,20954511
0.0,0.0,0.00012724265173686222,21177426
0.0,0.0,0.00012724265173686222,21184634
0.0,0.0,0.00025448530347372444,21451979
0.0,0.0,0.00025448530347372444,21460983
0.0,0.0,0.00012724265173686222,21543880
0.0,0.0,0.00012724265173686222,21636104
0.0,0.0,0.00012724265173686222,21708468
0.0,0.0,0.00025448530347372444,21738556
0.0,0.0,0.00025448530347372444,21848593
0.0,0.0,0.00012724265173686222,21855539
0.0,0.00012724265173686222,0.00025448530347372444,22029787
0.0,0.0,0.00012724265173686222,22116112
0.0,0.0,0.00012724265173686222,22223971
0.0,0.0,0.00025448530347372444,22310197
0.0,0.0,0.00025448530347372444,22314584
0.0,0.0,0.00012724265173686222,22353675
0.0,0.00038172795521058657,0.00038172795521058657,22359616
0.0,0.00025448530347372444,0.00012724265173686222,22436706
0.0,0.00012724265173686222,0.00012724265173686222,22470188
0.0,0.0,0.00012724265173686222,22605785
0.0,0.00012724265173686222,0.00012724265173686222,22623059
0.0,0.0,0.00012724265173686222,22729966
0.0,0.0,0.00012724265173686222,22840845
0.0,0.0,0.00012724265173686222,22859657
0.0,0.0,0.00012724265173686222,22863660
0.0,0.0,0.000636213258684311,22871737
0.0,0.00025448530347372444,0.00012724265173686222,22874109
0.0,0.0,0.0005089706069474489,22999093
0.0,0.00025448530347372444,0.0007634559104211731,23053753
0.0,0.0,0.00012724265173686222,23261237
0.0,0.0,0.00012724265173686222,23288511
0.0,0.0,0.00012724265173686222,23395026
0.0,0.0,0.00038172795521058657,23411203
0.0,0.0,0.00012724265173686222,23535665
0.0,0.0,0.00012724265173686222,23560554
0.0,0.0,0.00012724265173686222,23567167
0.0,0.0,0.00012724265173686222,23568714
0.0,0.0,0.0005089706069474489,23699500
0.0,0.0,0.0005089706069474489,23747654
0.0,0.00012724265173686222,0.00012724265173686222,23757424
0.0,0.00025448530347372444,0.00038172795521058657,23901130
0.0,0.0,0.00012724265173686222,23924384
0.0,0.0,0.00012724265173686222,23935607
0.0,0.0,0.00012724265173686222,24085297
0.0,0.0,0.00012724265173686222,24113341
0.0,0.0,0.00012724265173686222,24152253
0.0,0.0,0.00012724265173686222,24188289
0.0,0.0,0.00025448530347372444,24452267
0.0,0.00012724265173686222,0.00025448530347372444,24637782
0.0,0.00012724265173686222,0.00012724265173686222,24669894
0.0,0.00025448530347372444,0.0005089706069474489,24791335
0.0,0.00012724265173686222,0.00012724265173686222,24825958
0.0,0.0,0.00025448530347372444,24988494
0.0,0.0,0.00012724265173686222,24988926
0.0,0.0,0.00012724265173686222,25000400
0.0,0.0,0.00012724265173686222,25227822
0.0,0.0,0.00012724265173686222,25257175
0.0,0.0,0.00025448530347372444,25975572
0.0,0.0,0.00012724265173686222,25991480
0.0,0.0,0.00012724265173686222,25994541
0.0,0.0,0.00012724265173686222,26119836
0.0,0.00012724265173686222,0.0005089706069474489,26142201
0.0,0.00012724265173686222,0.0017813971243160708,26248642
0.0,0.00025448530347372444,0.0008906985621580354,26326439
0.0,0.0,0.00012724265173686222,26354418
0.0,0.0,0.00025448530347372444,26373938
0.0,0.0,0.00025448530347372444,26382252
0.0,0.00012724265173686222,0.00012724265173686222,26403375
0.0,0.00012724265173686222,0.0005089706069474489,26452697
0.0,0.0,0.00012724265173686222,26472217
0.0,0.0,0.00012724265173686222,26927867
0.0,0.0,0.00012724265173686222,26979626
0.0,0.0,0.00012724265173686222,26989237
0.0,0.0,0.00025448530347372444,27225245
0.0,0.0,0.00012724265173686222,27373318
0.0,0.0,0.00012724265173686222,27400097
0.0,0.00012724265173686222,0.00012724265173686222,27406310
0.0,0.00012724265173686222,0.00012724265173686222,27502152
0.0,0.0,0.000636213258684311,27608469
0.0,0.00012724265173686222,0.00012724265173686222,27632737
0.0,0.0,0.00012724265173686222,27632906
0.0,0.0,0.00025448530347372444,27931945
0.0,0.0,0.00012724265173686222,28057718
0.0,0.0,0.00012724265173686222,28230374
0.0,0.0,0.00012724265173686222,28267249
0.0,0.0,0.00025448530347372444,28976669
0.0,0.0,0.00012724265173686222,29155260
0.0,0.0,0.00038172795521058657,29178646
0.0,0.0005089706069474489,0.0007634559104211731,29406736
0.0,0.00025448530347372444,0.0007634559104211731,29424561
0.0,0.0,0.00012724265173686222,29613877
0.0,0.0,0.00012724265173686222,29694441
0.0,0.0,0.00038172795521058657,29927621
0.0,0.0,0.00012724265173686222,30183481
0.0,0.0,0.00012724265173686222,30536727
0.0,0.0,0.00025448530347372444,30544168
0.0,0.0,0.00012724265173686222,30627161
0.0,0.00012724265173686222,0.00012724265173686222,30795707
0.0,0.0,0.00025448530347372444,31069840
0.0,0.0,0.00012724265173686222,31076291
0.0,0.00012724265173686222,0.00012724265173686222,31103336
0.0,0.0,0.00012724265173686222,32203489
0.0,0.0,0.00012724265173686222,32337025
0.0,0.0005089706069474489,0.00025448530347372444,33026792
0.0,0.0,0.00012724265173686222,33054023
0.0,0.0,0.00025448530347372444,33134609
0.0,0.0,0.00025448530347372444,33144784
0.0,0.0,0.00012724265173686222,33184787
0.0,0.0,0.00012724265173686222,33485745
0.0,0.0,0.00038172795521058657,33527714
0.0,0.0005089706069474489,0.00025448530347372444,33803412
0.0,0.0,0.00012724265173686222,33824118
0.0,0.0,0.00012724265173686222,33836295
0.0,0.0,0.00012724265173686222,33840546
0.0,0.00012724265173686222,0.00038172795521058657,33894316
0.0,0.0,0.00012724265173686222,33905696
0.0,0.0,0.00025448530347372444,34153781
0.0,0.0,0.00012724265173686222,34172656
0.0,0.00025448530347372444,0.0010179412138948977,34472348
0.0,0.0,0.00012724265173686222,35084627
0.0,0.0,0.00012724265173686222,35235179
0.0,0.00012724265173686222,0.00025448530347372444,35466620
0.0,0.00012724265173686222,0.00012724265173686222,35588686
0.0,0.0,0.00025448530347372444,35908340
0.0,0.00012724265173686222,0.00025448530347372444,36327171
0.0,0.0,0.00012724265173686222,36338681
0.0,0.00012724265173686222,0.00012724265173686222,36543033
0.0,0.00025448530347372444,0.00038172795521058657,36575908
0.0,0.0,0.00012724265173686222,36891763
0.0,0.0,0.00012724265173686222,36933144
0.0,0.0,0.00012724265173686222,36941473
0.0,0.0005089706069474489,0.000636213258684311,36951856
0.0,0.0,0.00025448530347372444,37104990
0.0,0.0,0.00012724265173686222,37292428
0.0,0.0,0.00012724265173686222,37329464
0.0,0.00012724265173686222,0.0007634559104211731,37413076
0.0,0.0,0.00012724265173686222,37600849
0.0,0.00012724265173686222,0.0005089706069474489,37659338
0.0,0.0,0.0005089706069474489,38139925
0.0,0.00012724265173686222,0.0010179412138948977,38290921
0.0,0.0,0.00012724265173686222,38397609
0.0,0.00012724265173686222,0.0005089706069474489,38486565
0.0,0.00038172795521058657,0.000636213258684311,38645535
0.0,0.00012724265173686222,0.00025448530347372444,38650214
0.0,0.0,0.00012724265173686222,38771493
0.0,0.0,0.00012724265173686222,39029948
0.0,0.0,0.00025448530347372444,39031633
0.0,0.00012724265173686222,0.00012724265173686222,39206476
0.0,0.00012724265173686222,0.00038172795521058657,39479903
0.0,0.00012724265173686222,0.0007634559104211731,39935935
0.0,0.00012724265173686222,0.00012724265173686222,40198526
0.0,0.0,0.00012724265173686222,40241957
0.0,0.0,0.00012724265173686222,41298522
0.0,0.00012724265173686222,0.00012724265173686222,41973345
0.0,0.00038172795521058657,0.00012724265173686222,42357934
0.0,0.00012724265173686222,0.00038172795521058657,42542097
0.0,0.0,0.00012724265173686222,42839794
0.0,0.0,0.00038172795521058657,43069125
0.0,0.0,0.00038172795521058657,43517398
0.0,0.00038172795521058657,0.000636213258684311,43656765
0.0,0.0,0.000636213258684311,43675137
0.0,0.0008906985621580354,0.0016541544725792085,43830965
0.0,0.0,0.00012724265173686222,44025107
0.0,0.0,0.00012724265173686222,44496152
0.0,0.0,0.00038172795521058657,44793218
0.0,0.0,0.00012724265173686222,45036000
0.0,0.0,0.00012724265173686222,45246370
0.0,0.0,0.00012724265173686222,45549451
0.0,0.00038172795521058657,0.001272426517368622,46076472
0.0,0.0,0.00012724265173686222,47368893
0.0,0.00038172795521058657,0.0005089706069474489,47862321
0.0,0.00012724265173686222,0.00012724265173686222,47940669
0.0,0.0,0.00012724265173686222,48472438
0.0,0.0,0.00025448530347372444,48951240
0.0,0.0,0.00012724265173686222,49258624
0.0,0.00012724265173686222,0.00012724265173686222,49477936
0.0,0.0,0.00012724265173686222,49725328
0.0,0.0,0.00012724265173686222,51008247
0.0,0.0,0.00025448530347372444,51010405
0.0,0.0,0.00012724265173686222,51698152
0.0,0.00012724265173686222,0.00038172795521058657,52320378
0.0,0.0,0.0005089706069474489,52374272
0.0,0.0,0.00012724265173686222,52563709
0.0,0.00012724265173686222,0.00012724265173686222,53128314
0.0,0.0,0.00012724265173686222,53348173
0.0,0.0,0.00025448530347372444,54062781
0.0,0.0,0.00012724265173686222,54517562
0.0,0.0,0.00012724265173686222,54522269
0.0,0.0,0.00012724265173686222,54805470
0.0,0.0,0.00012724265173686222,55508885
0.0,0.0,0.00012724265173686222,55566167
0.0,0.0,0.00012724265173686222,57202693
0.0,0.00012724265173686222,0.00012724265173686222,57455365
0.0,0.0,0.00012724265173686222,58408717
0.0,0.0,0.00012724265173686222,58446264
0.0,0.0,0.00012724265173686222,58737901
0.0,0.0,0.00012724265173686222,58749535
0.0,0.0,0.00012724265173686222,59086958
0.0,0.0,0.00012724265173686222,59436993
0.0,0.0,0.00012724265173686222,59915448
0.0,0.0,0.00012724265173686222,60572195
0.0,0.00012724265173686222,0.00025448530347372444,61348039
0.0,0.0005089706069474489,0.0005089706069474489,62208019
0.0,0.0,0.00025448530347372444,63070517
0.0,0.0,0.00025448530347372444,63649417
0.0,0.0,0.00038172795521058657,64067052
0.0,0.0,0.00012724265173686222,64855519
0.0,0.00038172795521058657,0.0010179412138948977,64980891
0.0,0.0,0.00012724265173686222,65300245
0.0,0.0,0.00012724265173686222,65774694
0.0,0.0,0.00025448530347372444,66063257
0.0,0.00012724265173686222,0.00025448530347372444,66562646
0.0,0.0,0.00025448530347372444,67553438
0.0,0.0,0.00025448530347372444,68689221
0.0,0.00012724265173686222,0.00025448530347372444,68925769
0.0,0.0,0.00012724265173686222,68938444
0.0,0.0,0.00012724265173686222,68945794
0.0,0.0,0.00012724265173686222,69492564
0.0,0.0,0.00012724265173686222,70365444
0.0,0.0,0.00012724265173686222,71493213
0.0,0.0,0.0007634559104211731,71952630
0.0,0.00012724265173686222,0.00025448530347372444,72549881
0.0,0.0,0.00012724265173686222,72825930
0.0,0.00012724265173686222,0.00038172795521058657,72971775
0.0,0.0,0.00012724265173686222,73375342
0.0,0.0,0.00025448530347372444,73590927
0.0,0.00025448530347372444,0.00012724265173686222,74418780
0.0,0.0,0.00038172795521058657,75142659
0.0,0.0,0.00012724265173686222,75486880
0.0,0.0,0.00012724265173686222,76632914
0.0,0.0,0.00038172795521058657,76687298
0.0,0.0,0.00012724265173686222,77050158
0.0,0.0,0.0007634559104211731,77182888
0.0,0.00012724265173686222,0.0008906985621580354,79459832
0.0,0.0,0.00012724265173686222,80471345
0.0,0.0,0.00012724265173686222,82184658
0.0,0.0,0.00025448530347372444,82241907
0.0,0.0,0.00012724265173686222,82785951
0.0,0.0,0.00012724265173686222,82832420
0.0,0.0,0.00012724265173686222,84018322
0.0,0.0,0.00038172795521058657,84537718
0.0,0.00025448530347372444,0.00012724265173686222,86277690
0.0,0.0,0.00012724265173686222,88665647
0.0,0.0,0.00012724265173686222,88872569
0.0,0.0,0.00012724265173686222,90119861
0.0,0.0,0.00012724265173686222,91217878
0.0,0.0,0.00012724265173686222,91351746
0.0,0.0,0.00012724265173686222,92238532
0.0,0.0,0.00012724265173686222,92552231
0.0,0.00012724265173686222,0.00012724265173686222,93402197
0.0,0.0,0.00012724265173686222,93816184
0.0,0.0,0.00012724265173686222,94730091
0.0,0.0,0.00012724265173686222,95180748
0.0,0.0,0.00025448530347372444,97637281
0.0,0.0,0.00012724265173686222,98605029
0.0,0.00025448530347372444,0.00025448530347372444,98896743
0.0,0.0,0.00012724265173686222,99233470
0.0,0.00012724265173686222,0.00038172795521058657,100658892
0.0,0.0,0.00012724265173686222,101325044
0.0,0.0,0.00012724265173686222,101736439
0.0,0.0,0.00012724265173686222,102193300
0.0,0.00012724265173686222,0.00025448530347372444,103838251
0.0,0.0,0.00012724265173686222,103845812
0.0,0.0,0.00012724265173686222,104086318
0.0,0.0,0.00012724265173686222,105257823
0.0,0.0,0.00012724265173686222,105727782
0.0,0.00012724265173686222,0.00025448530347372444,106622094
0.0,0.0,0.00012724265173686222,107138512
0.0,0.0,0.00012724265173686222,108012664
0.0,0.0,0.0011451838656317598,108241254
0.0,0.0,0.00012724265173686222,108413207
0.0,0.0,0.00012724265173686222,109770170
0.0,0.00012724265173686222,0.0010179412138948977,110114783
0.0,0.00012724265173686222,0.0007634559104211731,112959280
0.0,0.0,0.00038172795521058657,113312341
0.0,0.0,0.00012724265173686222,113568127
0.0,0.00012724265173686222,0.00025448530347372444,116545134
0.0,0.0,0.00025448530347372444,118016505
0.0,0.0,0.00012724265173686222,118613214
0.0,0.0,0.00012724265173686222,120742924
0.0,0.0,0.00012724265173686222,121728542
0.0,0.0,0.00012724265173686222,124037863
0.0,0.00012724265173686222,0.00038172795521058657,124599753
0.0,0.0,0.00012724265173686222,124948370
0.0,0.0,0.00012724265173686222,127025784
